Dates,ID,Geolocation,A->C,A->T,A->G,C->A,C->T,C->G,T->A,T->C,T->G,G->A,G->C,G->T,Unnamed: 0
2021-04-26,MZ145588.1,USA: Massachusetts,1.0,0.0,4.0,0.0,20.0,0.0,0.0,3.0,0.0,3.0,0.0,2.0,
2021-04-26,MZ145583.1,USA: Massachusetts,1.0,0.0,3.0,0.0,14.0,0.0,0.0,1.0,0.0,2.0,1.0,3.0,
2021-04-26,MZ145582.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,
2021-04-26,MZ145574.1,USA: Massachusetts,0.0,2.0,5.0,3.0,15.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,
2021-04-26,MZ145570.1,USA: Massachusetts,0.0,2.0,2.0,3.0,17.0,0.0,1.0,2.0,1.0,3.0,3.0,1.0,
2021-04-26,MZ145568.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,2.0,1.0,2.0,4.0,1.0,
2021-04-26,MZ145567.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-04-26,MZ145564.1,USA: Massachusetts,1.0,0.0,7.0,0.0,12.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,
2021-04-26,MZ145561.1,USA: Massachusetts,0.0,3.0,2.0,3.0,18.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,
2021-04-26,MZ145558.1,USA: Massachusetts,0.0,3.0,3.0,3.0,17.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,
2021-04-26,MZ145437.1,USA: Massachusetts,1.0,0.0,8.0,0.0,18.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,
2021-04-26,MZ145595.1,USA: Massachusetts,1.0,0.0,6.0,0.0,12.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,
2021-04-26,MZ145431.1,USA: Massachusetts,0.0,2.0,5.0,3.0,16.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,
2021-04-26,MZ145859.1,USA: Massachusetts,0.0,2.0,3.0,3.0,15.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-04-26,MZ145866.1,USA: Massachusetts,0.0,2.0,3.0,3.0,17.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-04-26,MZ145491.1,USA: Massachusetts,1.0,0.0,3.0,0.0,14.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,
2021-04-26,MZ145525.1,USA: Massachusetts,0.0,4.0,2.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,4.0,1.0,
2021-04-26,MZ145521.1,USA: Massachusetts,0.0,3.0,2.0,3.0,16.0,0.0,1.0,4.0,1.0,2.0,3.0,2.0,
2021-04-26,MZ145410.1,USA: Massachusetts,0.0,1.0,2.0,0.0,16.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,
2021-04-26,MZ145406.1,USA: Massachusetts,1.0,0.0,7.0,1.0,12.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,
2021-04-26,MZ145403.1,USA: Massachusetts,0.0,3.0,2.0,3.0,17.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,
2021-04-26,MZ160366.1,USA: Massachusetts,0.0,1.0,3.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,
2021-04-26,MZ160362.1,USA: Massachusetts,2.0,2.0,4.0,1.0,12.0,1.0,1.0,2.0,0.0,4.0,2.0,5.0,
2021-04-26,MZ145496.1,USA: Massachusetts,0.0,3.0,2.0,3.0,14.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,
2021-04-26,MZ145498.1,USA: Massachusetts,0.0,3.0,2.0,3.0,17.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,
2021-04-26,MZ145506.1,USA: Massachusetts,0.0,2.0,3.0,3.0,11.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-04-26,MZ145496.1,USA: Massachusetts,0.0,3.0,2.0,3.0,14.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,
2021-04-26,MZ145507.1,USA: Massachusetts,0.0,3.0,3.0,3.0,12.0,0.0,1.0,2.0,1.0,5.0,3.0,5.0,
2021-04-26,MZ145516.1,USA: Massachusetts,1.0,0.0,8.0,0.0,12.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,
2021-04-26,MZ145517.1,USA: Massachusetts,1.0,0.0,3.0,0.0,13.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,
2021-04-26,MZ145519.1,USA: Massachusetts,0.0,3.0,2.0,3.0,17.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,
2021-04-26,MZ145547.1,USA: Massachusetts,0.0,3.0,3.0,3.0,17.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-04-26,MZ145539.1,USA: Massachusetts,0.0,2.0,3.0,3.0,15.0,0.0,1.0,3.0,1.0,2.0,3.0,4.0,
2021-04-26,MZ145537.1,USA: Massachusetts,0.0,3.0,2.0,3.0,16.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,
2021-04-26,MZ145407.1,USA: Massachusetts,0.0,3.0,2.0,3.0,18.0,0.0,1.0,3.0,1.0,2.0,4.0,1.0,
2021-04-26,MZ145415.1,USA: Massachusetts,1.0,0.0,5.0,0.0,14.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,
2021-04-26,MZ145876.1,USA: Massachusetts,1.0,0.0,6.0,0.0,13.0,0.0,0.0,2.0,1.0,4.0,0.0,3.0,
2021-04-26,MZ145874.1,USA: Massachusetts,0.0,3.0,4.0,3.0,15.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,
2021-04-26,MZ145873.1,USA: Massachusetts,1.0,3.0,4.0,3.0,12.0,0.0,1.0,4.0,1.0,4.0,3.0,2.0,
2021-04-26,MZ145508.1,USA: Massachusetts,1.0,1.0,6.0,0.0,14.0,0.0,0.0,2.0,1.0,3.0,0.0,1.0,
2021-04-26,MZ145428.1,USA: Massachusetts,0.0,2.0,9.0,3.0,15.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,
2021-04-26,MZ145421.1,USA: Massachusetts,0.0,2.0,3.0,3.0,11.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-04-26,MZ145419.1,USA: Massachusetts,0.0,2.0,5.0,3.0,14.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,
2021-04-26,MZ145633.1,USA: Massachusetts,0.0,3.0,2.0,3.0,15.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-04-26,MZ145632.1,USA: Massachusetts,0.0,3.0,2.0,3.0,16.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-04-26,MZ145630.1,USA: Massachusetts,0.0,2.0,3.0,3.0,17.0,0.0,1.0,4.0,1.0,2.0,3.0,7.0,
2021-04-26,MZ145629.1,USA: Massachusetts,1.0,0.0,6.0,0.0,11.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,
2021-04-26,MZ145626.1,USA: Massachusetts,0.0,2.0,5.0,3.0,13.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,
2021-04-26,MZ145624.1,USA: Massachusetts,0.0,3.0,3.0,3.0,18.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,
2021-04-26,MZ145622.1,USA: Massachusetts,0.0,3.0,2.0,3.0,15.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,
2021-04-26,MZ145618.1,USA: Massachusetts,0.0,3.0,2.0,3.0,16.0,0.0,1.0,3.0,1.0,6.0,4.0,1.0,
2021-04-26,MZ145935.1,USA: Massachusetts,0.0,4.0,2.0,3.0,16.0,0.0,1.0,3.0,3.0,2.0,3.0,5.0,
2021-04-26,MZ145861.1,USA: Massachusetts,0.0,3.0,2.0,3.0,13.0,0.0,1.0,4.0,1.0,3.0,3.0,2.0,
2021-04-26,MZ145536.1,USA: Massachusetts,0.0,3.0,2.0,3.0,18.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,
2021-04-26,MZ145636.1,USA: Massachusetts,1.0,0.0,8.0,0.0,18.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,
2021-04-26,MZ145421.1,USA: Massachusetts,0.0,2.0,3.0,3.0,11.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-04-26,MZ145431.1,USA: Massachusetts,0.0,2.0,5.0,3.0,16.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,
2021-04-26,MZ145437.1,USA: Massachusetts,1.0,0.0,8.0,0.0,18.0,0.0,0.0,2.0,1.0,3.0,0.0,2.0,
2021-04-26,MZ145439.1,USA: Massachusetts,0.0,3.0,3.0,3.0,16.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,
2021-04-26,MZ145445.1,USA: Massachusetts,0.0,2.0,3.0,4.0,15.0,0.0,1.0,4.0,1.0,4.0,3.0,3.0,
2021-04-26,MZ145447.1,USA: Massachusetts,1.0,0.0,8.0,0.0,12.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,
2021-04-26,MZ145448.1,USA: Massachusetts,0.0,3.0,2.0,3.0,15.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,
2021-04-26,MZ145454.1,USA: Massachusetts,1.0,0.0,6.0,0.0,12.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,
2021-04-26,MZ145455.1,USA: Massachusetts,2.0,1.0,3.0,0.0,11.0,1.0,1.0,4.0,1.0,3.0,2.0,6.0,
2021-04-26,MZ145457.1,USA: Massachusetts,0.0,3.0,4.0,3.0,16.0,0.0,1.0,2.0,1.0,3.0,3.0,3.0,
2021-04-26,MZ145458.1,USA: Massachusetts,0.0,3.0,2.0,3.0,12.0,0.0,1.0,4.0,1.0,3.0,3.0,2.0,
2021-04-26,MZ145466.1,USA: Massachusetts,1.0,1.0,6.0,0.0,13.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,
2021-04-26,MZ145428.1,USA: Massachusetts,0.0,2.0,9.0,3.0,15.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,
2021-04-26,MZ145637.1,USA: Massachusetts,0.0,3.0,2.0,3.0,16.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,
2021-04-26,MZ145639.1,USA: Massachusetts,0.0,4.0,2.0,3.0,19.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-04-26,MZ145419.1,USA: Massachusetts,0.0,2.0,5.0,3.0,14.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,
2021-04-26,MZ145415.1,USA: Massachusetts,1.0,0.0,5.0,0.0,14.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,
2021-04-26,MZ145410.1,USA: Massachusetts,0.0,1.0,2.0,0.0,16.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,
2021-04-26,MZ145407.1,USA: Massachusetts,0.0,3.0,2.0,3.0,18.0,0.0,1.0,3.0,1.0,2.0,4.0,1.0,
2021-04-26,MZ145406.1,USA: Massachusetts,1.0,0.0,7.0,1.0,12.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,
2021-04-26,MZ145403.1,USA: Massachusetts,0.0,3.0,2.0,3.0,17.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,
2021-04-26,MZ160366.1,USA: Massachusetts,0.0,1.0,3.0,0.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,
2021-04-26,MZ145615.1,USA: Massachusetts,0.0,2.0,6.0,2.0,13.0,1.0,1.0,3.0,1.0,2.0,3.0,1.0,
2021-04-26,MZ145689.1,USA: Massachusetts,0.0,2.0,5.0,3.0,12.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,
2021-04-26,MZ145617.1,USA: Massachusetts,1.0,0.0,7.0,0.0,14.0,0.0,0.0,1.0,2.0,4.0,0.0,2.0,
2021-04-26,MZ145619.1,USA: Massachusetts,1.0,0.0,7.0,0.0,15.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,
2021-04-26,MZ145686.1,USA: Massachusetts,0.0,4.0,2.0,3.0,17.0,0.0,2.0,4.0,1.0,5.0,4.0,1.0,
2021-04-26,MZ145483.1,USA: Massachusetts,0.0,2.0,5.0,3.0,15.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,
2021-04-26,MZ145681.1,USA: Massachusetts,0.0,3.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-04-26,MZ145679.1,USA: Massachusetts,0.0,3.0,2.0,3.0,18.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,
2021-04-26,MZ145673.1,USA: Massachusetts,1.0,0.0,4.0,0.0,18.0,0.0,0.0,4.0,0.0,2.0,0.0,2.0,
2021-04-26,MZ145671.1,USA: Massachusetts,1.0,0.0,3.0,0.0,16.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,
2021-04-26,MZ145670.1,USA: Massachusetts,1.0,0.0,3.0,0.0,12.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,
2021-04-26,MZ145666.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,4.0,1.0,3.0,3.0,4.0,
2021-04-26,MZ145665.1,USA: Massachusetts,0.0,2.0,6.0,3.0,13.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,
2021-04-26,MZ145664.1,USA: Massachusetts,0.0,3.0,3.0,3.0,15.0,0.0,1.0,3.0,1.0,3.0,4.0,2.0,
2021-04-26,MZ145658.1,USA: Massachusetts,0.0,3.0,3.0,3.0,18.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,
2021-04-26,MZ145656.1,USA: Massachusetts,1.0,2.0,3.0,3.0,15.0,0.0,1.0,5.0,1.0,2.0,3.0,2.0,
2021-04-26,MZ145654.1,USA: Massachusetts,1.0,0.0,3.0,1.0,14.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,
2021-04-26,MZ145643.1,USA: Massachusetts,0.0,3.0,2.0,3.0,15.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,
2021-04-26,MZ145641.1,USA: Massachusetts,0.0,3.0,2.0,3.0,16.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,
2021-04-26,MZ145487.1,USA: Massachusetts,0.0,2.0,5.0,3.0,18.0,0.0,1.0,2.0,1.0,2.0,3.0,3.0,
2021-04-26,MZ145478.1,USA: Massachusetts,0.0,2.0,3.0,4.0,17.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,
2021-04-26,MZ145480.1,USA: Massachusetts,0.0,2.0,3.0,3.0,12.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,
2021-04-27,MZ145532.1,USA: Massachusetts,1.0,0.0,3.0,0.0,16.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,
2021-04-27,MZ145802.1,USA: Massachusetts,0.0,2.0,4.0,3.0,21.0,0.0,1.0,3.0,1.0,2.0,2.0,3.0,
2021-04-27,MZ145803.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,
2021-04-27,MZ145804.1,USA: Massachusetts,1.0,0.0,9.0,0.0,12.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,
2021-04-27,MZ145810.1,USA: Massachusetts,0.0,3.0,3.0,3.0,17.0,0.0,1.0,3.0,1.0,2.0,4.0,1.0,
2021-04-27,MZ145812.1,USA: Massachusetts,0.0,2.0,6.0,3.0,15.0,0.0,1.0,4.0,1.0,4.0,3.0,4.0,
2021-04-27,MZ145822.1,USA: Massachusetts,0.0,3.0,2.0,3.0,19.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,
2021-04-27,MZ145830.1,USA: Massachusetts,0.0,3.0,2.0,3.0,12.0,0.0,1.0,4.0,1.0,3.0,3.0,2.0,
2021-04-27,MZ145838.1,USA: Massachusetts,0.0,3.0,3.0,3.0,13.0,0.0,1.0,2.0,1.0,4.0,4.0,2.0,
2021-04-27,MZ145839.1,USA: Massachusetts,1.0,0.0,6.0,1.0,15.0,0.0,0.0,2.0,1.0,4.0,0.0,3.0,
2021-04-27,MZ145846.1,USA: Massachusetts,0.0,3.0,2.0,3.0,15.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-04-27,MZ145871.1,USA: Massachusetts,0.0,3.0,2.0,3.0,16.0,0.0,1.0,2.0,1.0,3.0,4.0,2.0,
2021-04-27,MZ145883.1,USA: Massachusetts,0.0,3.0,2.0,3.0,16.0,0.0,1.0,3.0,1.0,2.0,3.0,4.0,
2021-04-27,MZ145785.1,USA: Massachusetts,0.0,2.0,9.0,3.0,15.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,
2021-04-27,MZ145896.1,USA: Massachusetts,0.0,2.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,3.0,3.0,4.0,
2021-04-27,MZ145901.1,USA: Massachusetts,1.0,0.0,6.0,1.0,18.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,
2021-04-27,MZ145902.1,USA: Massachusetts,0.0,1.0,2.0,1.0,11.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,
2021-04-27,MZ145911.1,USA: Massachusetts,1.0,1.0,3.0,0.0,15.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,
2021-04-27,MZ145912.1,USA: Massachusetts,0.0,3.0,3.0,3.0,14.0,0.0,1.0,2.0,1.0,2.0,3.0,4.0,
2021-04-27,MZ145913.1,USA: Massachusetts,0.0,1.0,2.0,1.0,11.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,
2021-04-27,MZ145919.1,USA: Massachusetts,0.0,2.0,3.0,3.0,16.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,
2021-04-27,MZ145923.1,USA: Massachusetts,0.0,2.0,4.0,3.0,14.0,0.0,1.0,4.0,1.0,2.0,3.0,2.0,
2021-04-27,MZ145925.1,USA: Massachusetts,1.0,0.0,6.0,1.0,13.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,
2021-04-27,MZ145931.1,USA: Massachusetts,0.0,1.0,2.0,1.0,11.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,
2021-04-27,MZ145750.1,USA: Massachusetts,1.0,2.0,3.0,3.0,16.0,0.0,1.0,3.0,1.0,3.0,4.0,1.0,
2021-04-27,MZ145933.1,USA: Massachusetts,0.0,2.0,4.0,3.0,15.0,0.0,1.0,3.0,1.0,4.0,3.0,2.0,
2021-04-27,MZ145778.1,USA: Massachusetts,0.0,3.0,3.0,3.0,14.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-04-27,MZ145899.1,USA: Massachusetts,0.0,2.0,5.0,4.0,16.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,
2021-04-27,MZ145776.1,USA: Massachusetts,0.0,2.0,4.0,3.0,14.0,0.0,1.0,2.0,1.0,4.0,5.0,2.0,
2021-04-27,MZ145783.1,USA: Massachusetts,0.0,2.0,3.0,3.0,16.0,0.0,1.0,2.0,1.0,3.0,3.0,3.0,
2021-04-27,MZ145612.1,USA: Massachusetts,1.0,0.0,7.0,0.0,17.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,
2021-04-27,MZ145605.1,USA: Massachusetts,0.0,3.0,2.0,3.0,15.0,0.0,1.0,2.0,2.0,3.0,4.0,1.0,
2021-04-27,MZ145609.1,USA: Massachusetts,0.0,3.0,2.0,3.0,18.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,
2021-04-27,MZ145612.1,USA: Massachusetts,1.0,0.0,7.0,0.0,17.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,
2021-04-27,MZ145623.1,USA: Massachusetts,0.0,2.0,3.0,3.0,12.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-04-27,MZ145628.1,USA: Massachusetts,0.0,3.0,2.0,3.0,13.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,
2021-04-27,MZ145631.1,USA: Massachusetts,0.0,3.0,3.0,3.0,17.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,
2021-04-27,MZ145579.1,USA: Massachusetts,0.0,3.0,2.0,3.0,16.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,
2021-04-27,MZ145518.1,USA: Massachusetts,1.0,0.0,9.0,0.0,12.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,
2021-04-27,MZ145515.1,USA: Massachusetts,0.0,3.0,2.0,3.0,18.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,
2021-04-27,MZ145510.1,USA: Massachusetts,1.0,0.0,6.0,0.0,13.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,
2021-04-27,MZ145493.1,USA: Massachusetts,0.0,3.0,2.0,3.0,19.0,0.0,2.0,4.0,1.0,2.0,3.0,2.0,
2021-04-27,MZ145492.1,USA: Massachusetts,0.0,2.0,2.0,3.0,15.0,0.0,1.0,2.0,2.0,4.0,3.0,1.0,
2021-04-27,MZ145623.1,USA: Massachusetts,0.0,2.0,3.0,3.0,12.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,
2021-04-27,MZ145484.1,USA: Massachusetts,0.0,2.0,6.0,3.0,16.0,0.0,1.0,4.0,1.0,4.0,3.0,4.0,
2021-04-27,MZ145470.1,USA: Massachusetts,0.0,3.0,2.0,3.0,20.0,0.0,1.0,3.0,1.0,2.0,4.0,1.0,
2021-04-27,MZ145465.1,USA: Massachusetts,0.0,2.0,3.0,3.0,12.0,0.0,1.0,3.0,1.0,2.0,3.0,4.0,
2021-04-27,MZ145464.1,USA: Massachusetts,0.0,3.0,2.0,3.0,15.0,0.0,1.0,3.0,1.0,2.0,3.0,3.0,
2021-04-27,MZ145460.1,USA: Massachusetts,0.0,3.0,3.0,3.0,16.0,0.0,1.0,4.0,1.0,3.0,3.0,3.0,
2021-04-27,MZ145456.1,USA: Massachusetts,1.0,0.0,6.0,0.0,14.0,0.0,1.0,1.0,1.0,3.0,0.0,2.0,
2021-04-27,MZ145443.1,USA: Massachusetts,0.0,3.0,2.0,3.0,17.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,
2021-04-27,MZ145442.1,USA: Massachusetts,0.0,3.0,4.0,3.0,15.0,0.0,1.0,2.0,1.0,2.0,3.0,4.0,
2021-04-27,MZ145440.1,USA: Massachusetts,0.0,2.0,8.0,4.0,15.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,
2021-04-27,MZ145438.1,USA: Massachusetts,1.0,0.0,9.0,0.0,12.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,
2021-04-27,MZ145436.1,USA: Massachusetts,0.0,3.0,2.0,3.0,16.0,0.0,1.0,3.0,1.0,3.0,4.0,1.0,
2021-04-27,MZ145426.1,USA: Massachusetts,0.0,2.0,3.0,4.0,15.0,0.0,1.0,4.0,1.0,2.0,3.0,2.0,
2021-04-27,MZ145609.1,USA: Massachusetts,0.0,3.0,2.0,3.0,18.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,
2021-04-27,MZ145471.1,USA: Massachusetts,0.0,2.0,5.0,3.0,15.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,
2021-04-27,MZ145773.1,USA: Massachusetts,0.0,3.0,4.0,3.0,15.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,
2021-04-27,MZ145764.1,USA: Massachusetts,0.0,1.0,2.0,1.0,12.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,
2021-04-27,MZ145628.1,USA: Massachusetts,0.0,3.0,2.0,3.0,13.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,
2021-04-27,MZ145493.1,USA: Massachusetts,0.0,3.0,2.0,3.0,19.0,0.0,2.0,4.0,1.0,2.0,3.0,2.0,180.0
2021-04-27,MZ145510.1,USA: Massachusetts,1.0,0.0,6.0,0.0,13.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,181.0
2021-04-27,MZ145515.1,USA: Massachusetts,0.0,3.0,2.0,3.0,18.0,0.0,1.0,3.0,1.0,3.0,3.0,2.0,182.0
2021-04-27,MZ145518.1,USA: Massachusetts,1.0,0.0,9.0,0.0,12.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,183.0
2021-04-27,MZ145530.1,USA: Massachusetts,0.0,1.0,3.0,0.0,13.0,0.0,0.0,1.0,0.0,2.0,2.0,5.0,184.0
2021-04-27,MZ145531.1,USA: Massachusetts,0.0,2.0,3.0,3.0,12.0,0.0,1.0,3.0,1.0,3.0,3.0,3.0,185.0
2021-04-27,MZ145532.1,USA: Massachusetts,1.0,0.0,3.0,0.0,16.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,186.0
2021-04-27,MZ145533.1,USA: Massachusetts,0.0,2.0,3.0,3.0,11.0,0.0,1.0,3.0,1.0,2.0,3.0,4.0,187.0
2021-04-27,MZ145540.1,USA: Massachusetts,0.0,1.0,2.0,1.0,11.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,188.0
2021-04-27,MZ145542.1,USA: Massachusetts,0.0,3.0,2.0,3.0,15.0,0.0,1.0,3.0,1.0,2.0,3.0,5.0,189.0
2021-04-27,MZ145546.1,USA: Massachusetts,0.0,3.0,3.0,3.0,12.0,0.0,1.0,4.0,1.0,3.0,3.0,2.0,190.0
2021-04-27,MZ145549.1,USA: Massachusetts,1.0,0.0,8.0,0.0,17.0,0.0,0.0,3.0,1.0,2.0,0.0,2.0,191.0
2021-04-27,MZ145764.1,USA: Massachusetts,0.0,1.0,2.0,1.0,12.0,0.0,0.0,1.0,0.0,2.0,1.0,5.0,
2021-04-27,MZ145551.1,USA: Massachusetts,0.0,3.0,3.0,3.0,17.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,192.0
2021-04-27,MZ145557.1,USA: Massachusetts,1.0,2.0,3.0,3.0,14.0,0.0,1.0,5.0,1.0,2.0,3.0,2.0,194.0
2021-04-27,MZ145569.1,USA: Massachusetts,1.0,0.0,3.0,0.0,13.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,195.0
2021-04-27,MZ145572.1,USA: Massachusetts,0.0,2.0,3.0,3.0,16.0,0.0,1.0,4.0,1.0,2.0,3.0,2.0,196.0
2021-04-27,MZ145578.1,USA: Massachusetts,0.0,3.0,2.0,3.0,15.0,0.0,1.0,2.0,1.0,3.0,3.0,3.0,197.0
2021-04-27,MZ145579.1,USA: Massachusetts,0.0,3.0,2.0,3.0,16.0,0.0,1.0,4.0,1.0,2.0,3.0,1.0,198.0
2021-04-27,MZ145580.1,USA: Massachusetts,0.0,3.0,2.0,3.0,17.0,0.0,1.0,3.0,1.0,2.0,3.0,1.0,199.0
2021-04-27,MZ145581.1,USA: Massachusetts,0.0,2.0,3.0,3.0,17.0,0.0,1.0,3.0,1.0,2.0,3.0,7.0,200.0
2021-04-27,MZ145587.1,USA: Massachusetts,0.0,3.0,2.0,3.0,15.0,0.0,1.0,2.0,1.0,3.0,4.0,1.0,201.0
2021-04-27,MZ145591.1,USA: Massachusetts,0.0,3.0,2.0,3.0,18.0,0.0,1.0,3.0,1.0,2.0,4.0,1.0,202.0
2021-04-27,MZ145596.1,USA: Massachusetts,0.0,2.0,4.0,3.0,16.0,0.0,1.0,2.0,1.0,2.0,3.0,2.0,203.0
2021-04-27,MZ145599.1,USA: Massachusetts,1.0,1.0,3.0,0.0,15.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,204.0
2021-04-27,MZ145752.1,USA: Massachusetts,1.0,0.0,7.0,0.0,18.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,
2021-04-27,MZ145552.1,USA: Massachusetts,0.0,2.0,3.0,3.0,12.0,0.0,1.0,3.0,1.0,2.0,3.0,2.0,193.0
